sentiment,review
1,I have tried all the curris from Mae Ploy excluding the Panag and various other curry pastes out there Mae Play is a solid and affordable curry paste that keeps The Red has more heat but the green has more spice The Yellow and Matsaman curry paste dont really have any heat to me but do taste good as wellFor a holiday treat substitute eggnog for coconut milk with the green curry It is super delicious just be advised your GI tract WILL hate you later for doing so
1,This pudding is so good  Need I say more  Its so creamy and cold and just so perfect  I like to add strawberries to it too  Its a great snack
1,These boxes are about 1 each in Southern CA  I paid less than half that on Amazon  We dont eat this too much but the 24 count box is perfect if you plan to eat about 1 box a week  This is a smokin deal on Amazon
1,Great tea for any time of day hot or iced  Soothing for  stomach upsets  Great flavor with or without sugar or honey
-1,I was lazy ordered these No better then store brand dried mashed potatoes Will never buy them again unless I become a full 34prepper34
-1,No matter what combination of water and microwaving I use I can not make the noodles pleasant and soft like the stovetop version of Hamburger HelperQuite honestly this product is not turning out to be very palatable which is a crying shame given that I bought it here in bulkOn the upside as it is it will do in a pinch and its more satisfying and marginally healthier  but only marginally healthier  than say potato chips or other junk foods
-1,This soup is my favorite Progresso soup so my rating is for Amazons handling  Amazon is not properly packaging this product to arrive to the customer undamaged  Over half the cans were severely dented upon arrival however I was lucky and didnt have one spring a leak like some others have mentioned in their reviews  Will buy locally in the future as the Amazon price isnt really that competitive anyway
1,Im not a tea expert but I know what I like and this is it This is a flavored black tea with notes of citrus and vanilla a bit like panettone cake or King Arthurs fiore di sicilia flavoring Its a bit similar to Earl Grey but without that resinous aftertaste and more of a vanilla undertone Just in the canister the tea smells perfumed and perhaps overlyflavored but brewed the taste of the tea itself becomes more prominent making a dark rich fullbodied brew with an enchantingly subtle flavor profile It takes a bit of milk handily without turning weak and watery and rebrews nicely though rebrews dont take milk as well It chills well I prefer it plain when its cold It tastes delicious with breakfast and also at any time of the day Its ability to rebrew makes it more economical a choice tooAs black flavored teas go this ones a keeper for me I will definitely purchase it again and I recommend it heartily to tea drinkers
1,This is a very tasty tea  nice and spicy plenty of cinnamon and the ginger gives a nice bite and no caffeine  Every box Ive gotten has been fresh  My gripe however is the lack of strings  The box claims they save 35 million pounds of landfill waste every year by not using individual wrappers or stringstagsstaples  That seems like an exaggerated claim and the lack of strings and staples is a real annoyance in my book  It means I always should usecarry a spoon in order to agitate the bags a bit while steeping and remove them from the hot tea  Its so annoying I even considered only 3 stars  Mostly I drink tea at the office and bringing a spoon around with me to meetings is odd so instead I tend to wait until tea is cooler and use my fingers which also is odd  Individual wrappers I can do without because I drink frequently enough the tea doesnt go stale but please give me strings and staples
-1,I dont know what they do but if you open a can of tomato soup it taste very different from this stuff They added something not good to this The price is much higher than in the super market I will not be buying this stuff
1,I dont have an espresso machine and these pods are the nextbest thing Love em
-1,Flat coffee taste artificial vanilla blah  Of all the pods Ive tried in my Senseo these are the worst
-1,When searching for premium popcorn for the Little Bambino popcorn popper we won I bought a red popcorn just for fun Im sorry I didThe kernels of Wabash Valley Farms Vintage Red popcorn were stale They were dried outYou cant directly control the moisture locked in the dry kernels only the manufacturer can If there is not enough the kernels dont pop big enough they stop popping early there are a lot of unpopped kernels and the whole batch burns while you wait for the final slow pops Popping produces steam which prevents burning No steam no heat control No heat control burned popcornA few of the kernels were perfect They tasted great The red color was entertaining But just a fewTry another brand
1,I have a cup every night after dinner and it really relaxes me Funny enough this contains catnip I wonder if this is what the cats have been enjoying all along
1,Weve enjoyed Planters products for as long as I can remember  Seldom do we buy another brand and this canister was a good mix of cashew halves as well as pieces
1,I live in California and we arguably have some of the best cheeses in the world out here Im originally from New York where I worked 4 years in a Sicilian restaurant and my taste buds prefer whole milk products with low salt Ive tried a lot of dried cheddar cheeses in my cooking and baking but I have to admit that this cheese powder from Ohio of all places is the best I have ever used I am 50 years old but I also have to shamefully admit that by adding a teaspoon of this cheese powder to the mix I am once again like a little kid and I now occassionally enjoy a box of Kraft macaroni  cheese
-1,Beware the chemical poison BHT included in small dosages as a way of preserving this itemenough bht buildup can damage your body and or worse  Most countries make it illegal for companies to sell foods containing bht  the USA is one of the few that put the businesses before its citizens and allow for such misconducthopefully you will read this and think seriously about yours families health and start paying attention to what is foods
-1,Green tea  Kombuch is supposedly good for you but this product tastes worse than dirty socks water  I was not impressed but at least I tried  Then I got a recipe and got the stuff and mde it from scratch and it was a little sweet but drinkable
-1,Gluten free for sure And like most gluten free items you dont quite know what to expect for the taste knowing it wont taste like the regular flour version All I can say is that I have a sturdy stomach and enjoy almost any flavor But these well these I dont know what to say They were bland but had a distinct taste while not bad I would call it odd These were not for me and as many other reviewers have stated not these I cancelled my subscription to these and went and grabbed a glass of water
-1,Im a fan of the Pamelas Products line of cookies but this one tastes strange  It must be the agave sugar  When I think of biting into a shortbread cookie I expect something buttery and crumbly  This one is soft and chewy  I couldnt get over that concept  Normally a box of Pamelas cookies lasts 13 days the first box lasted about 2 weeks and then it was eaten only after every other 34good34 kind of Pamelas cookies was out of the house and this was our last resort  I had to encourage my husband to eat these just to finish them up and he refused them more times than taking one  I wont be buying these again
1,These honey roasted cashews are fantastic   and addictive You honestly need to parse out a small amount or youll eat half a can before you know it Served these to some guests They too couldnt believe how good they are They are worth every penny
-1,Did not do a thing to relax and just needed to get up in the night  It was not a great taste either
1,Read the reviews here with a grain of salt  A couple of people thought these were awful but I dont  I purchase all three flavors and eat whatever Im in the mood for and I enjoy all of them chocolate pb berry  Bottom line try a box purchased locally and if you like them buy them by the case at amazon for their cheaper price  My only complaint is that Amazon grocery doesnt consistently carry the chocolate flavor  If Amazon grocery is to thrive customers need to know they can find the products they want to buy on a consistent basis
-1,Because I could not stop for milkIt kindly came to meI ordered it through AmazonWhole milk sweet TuscanyThe driver though he knew no hasteNo Expediter heThe wait Four days and weekend tooIt seemed eternityMy milk it passed through NYCWhere traffic snarled in ringsSlow past the fields of grazing cowsWho nodded knowinglyIts expiration date passed tooAnd though the truck was chillVile germs digested lactose sweetAnd had their gruesome fillIt paused before my house at lastBy USPS GroundMy gallon jug 128 ounceThough oddly swollen roundMy joy is dashed My hope deniedAlas milk lacks the powerTo strive towards immortalityMy Tuscan milks gone sourS
-1,Recently Ive been searching for a good ginger tea  Preferably something that captures the awesome spiciness and flavor of ginger  Well I picked up this tea in a store because it clearly listed ginger as one of the top ingredients and you can even smell the spiciness in the tea bag  However once you brew it and I let it steep a long time you cant even taste any of the ginger  What happened to all the spiciness  I dont know but it doesnt make a good ginger tea  Furthermore it doesnt even taste good otherwise as it is really bland in flavorI suppose that there are still some health benefits to drinking this tea and it would be really good for someone who wants the benefits of ginger but cannot stand its taste  Personally though I was really let down by this tea hence the 2star ratingI discovered that you can make tea by directly boiling some slices of fresh ginger root  This produces a much more satisfying ginger taste and spiciness and is a whole lot cheaper  So if you are searching for spicy ginger tea just use a fresh root and skip expensive dried teas all together
1,I use so much of this stuff I got tired of buying the small jars at the supermarket  This package saves money  Spices get old if you do no use them in a year but I use this much and more in a year so saving a lot of cash
-1,I was so disappointed in these I LOVED the flavor of candy cigarettes as a boy I hadnt had them in years so I decided to spring for a case of them Wouldnt ya know it they not only changed the flavor noticeably but even the texture has changed They used to melt in your mouth and have a 34cool34 taste to them Not any more They are lumpy hard things They dont even paint the tip red anymore not that it matters but stillBoohiss
1,This really is the best sugarfree maple syrup Ive found The ones with sucralose have a weird chemical taste besides being unhealthy Maltitol a sugar alcohol is the sweetener used in this product My boys and husband love the maple flavor of this syrup
-1,In reading the reviews it seems some people have received okay tins and some of us have received smelly moldy stale horrible tasting tea  I usually read all the negative reviews and I did this time but ordered it any way hoping Id be one of the lucky ones Besides I dont know a whole lot about how Chinese teas are supposed to smell or taste  I smelled every can and some were okay but most had a strange smell that I would call musty  I figured the proof was in the tasting  I made a cup of oolong tea the one Chinese tea with which I am a little familiar and had to throw it out  It tasted worse than it smelled  The tins are cute and I almost kept the tea so I could have the tins but common sense says there is no use keeping something when it smells so strange
-1,Too pricey will not go here again  I am health conscious but now a  daysbudget conscious takes precedent  Thanks but no thanks
-1,I got a box for just over a buck on sale to try I dont have problems going but there are days where I barely do and its hard so I decided to try this on one of those days I drank before bed just like the box said let it sit in boiling water for 15 minutes Not even an hour after drinking the cramps started I spent the next hour maybe longer on the toilet It was not fun and I was exhausted I just wanted to sleep Finally after going more than I ever have in my whole life I was able to go to bed Thankfully I did not wake up due to cramping The next day I felt okay then I was out shopping and lo and behold the cramps started again I ended up going back home just to be safe I went and went and went throughout the afternoon wondering when I would ever stop I didnt stop going until in the eveningSo the reason for the two stars is the cramps They were bad Maybe not as bad as some I have had  before The instructions are not exactly honest especially how I drank the tea and not even an hour later was going So clearly it is different for everyone I will only drink this again if I am so constipated I havent gone in days that probably wont happen but its there just in case The product clearly works but the cramps just arent worth it too me Next time I will probably try brewing for only 5 minutes to see if this lessens the side effects The fact that it cleans you out is 5 stars
-1,It was okay for about 30 seconds then most of the flavor had gone and the gum was hard to chew It also started to get an off taste I was hoping it was going to be good I have tried the mints and there pretty good different but good I would agree with another reviewer that its like chewing on a piece of rubber
-1,I got these for my daughter who prefers chewy to crunchy  I generally love Kashi stuff but these were a disappointment  Even my daughter said yuck
1,Great taste and Anti BloatThis was recommended for relaxing and it does that tooA nice change from other Teas
-1,My wife and I have been drinking Senseo pods for years  We have always used the medium roast  On our last shipment we noticed the coffee tastes stale and old  Very nasty  The old pods have the sense logo on the pods themselves and these new pods do not so I dont know what that means but that seems to be the way to identify the bad tasting pods  These are so bad we cant even drink them  Im going to try one more order and if that tastes the same we may actually quit sense and move to Keurig  VERY disappointed in the new medium roast and I would not recommend as it tastes like coffee that is a week old
-1,There is really no added nutritional benefit to this product and to call it veggie pasta is seriously stretching the limits of credibility  I get it kids love Kraft mac  cheese  Heres I used to sneak veggies in to mac  cheese at the last minute I poured a handful of green peas in to the macaroni  Was it hidden Of course not but my kids grew up thinking that was how Kraft mac  cheese was  It was only the occasional visiting neighbor kid who ever protested
1,i so enjoy this soup and glad it can be purchased in a large amt progresso soup has really uped their game with such a variety of great soups one better than the next i love chicken rice soup and its very hard these days to find a good one wish i had some left today with the hurricane due to arrive tomorrow nothing like a good soup on a rainy day
-1,I wonder if anyone else has seen theSaturday Night Live sketch about a convention of pirates whose discourse is limited to thearrrgh sound  This product tastes like alfalfabarley juice except the popcorn texture makes it difficult to make the taste go away simply by holding your nose  As for all the health benefits the veggies indeed impart flavor to this mishmash a bag of which equals 8 grams of protein plus nearly 600 calories but what do the veggies contribute and what percentage of the product do they represent  Unless I notice some dramatic health benefits Im going to have trouble disposing of 12 bags Lesson Even though Amazon limits you to large quantities dont order 12 bags if you havent first tried one  The only way I can consume this stuff is to wash down every bite with a mouthful of cold Coke  Or picking up on the companys pirate theme Coke laced with a lot of rum  Unassisted by such complementary beverages Im afraid this booty elicits no pirates celebratory Arrrgh from me  Just plain Yuck is more like it
1,Since reading the other reviews I decided to try this extra virgin olive oil  It is subtle and delicious I keep it in conjunction with another that has a more pronounced olive flavor  But I cant say enough good things about this seller  The packaging is done so well I dont think anything could destroy the contents  And this is the fastest shipping ever  I will be visiting Super Olive just to see what else they carry because Id like to do more business with them
-1,I think Ive had this flavor theyre all so bland its hard to distinguish them Not to worry thoughthe portion is so small itll all be over soon Ive tried several flavors and theyre all forgettable I give up The people who love them must not get out much
-1,This product and company are AWFUL  I researched to make sure this product was GF and safe for our family with Celiac to ingest as a dietary supplement to help with leaky gut  I could only order a 6pack directly from the company but figured that was fine as this product gets such rave reviews  2 days into using 1 tsp a day per person in a hot lemonade drinkwe were SICK with glutening symptoms  Bad symptoms  Within 2 days of not ingesting this product we got better  Not to mention the taste and smell of the gelatin itself is absolutely DISGUSTINGIt literally tastes like eating smelly boiled shoes  I called the company to report our problems and the woman on the phone was extremely rude and belligerentinsisting that there was NO way the gelatin made us sick and perhaps my kitchen was just dirty  really  She would NOT refund my money unless I paid a 15 restocking feeeven though the product made us sick  The gelatin is made from boiled cow hides from Argentina and made in Argentina also  This product is horrible this company is horrible and I wouldnt even let my worst enemy eat this toxic garbage  I was SO angry after my phone conversation with this companyI cant even get myself to send the 6 cans back because I dont trust them  Perhaps I can sell them online myself
1,I usually dont compare down to this degree for something like this but since I had it both available I did a direct sidebyside taste test subjective at home with another brand offered by AmazonTraditional Medicinals Organic Roasted Dandelion Root 16Count Boxes Pack of 6 As for the Alvita brand my senses tell meSmell Good Same nutty aroma that resembles roasted tahini or peanut brittleColor Medium brown with some reddish tone Not as dark as Traditional MedicinalsTaste Good but not the best Ive tasted Initial flavor like some kind of nutty coffee drink is all there and good just not as rich There is also a very slight tang aftertasteDifferences aside this is a great healthy tea that supposedly promotes healthy liver function I started drinking this last time I got a caution that my liver enzymes were boderline high I have yet to confirm that it helped but the psychological benefits are helping a bit  It tastes good and somewhat resembles hot coffee in the morning only more healthierOn a comparitive note the tea bags themselves are cheap They do not have draw strings like most tea bags have they are not individually sealed or wrapped and they come grouped together in a nonresealing package If this doesnt effect you that much then I would recommend this buy because you get more tea bags for your money Otherwise I think you will get a better experience with Traditional Medicinals As a final tip with either brand the more you steep the more flavor comes out
1,I like Peppermint tea for helping out relieving my headaches and upset stomachs It seems to work well for me on both It is very relaxing as well and it taste great
1,For the hatersseriously  Protein bars never taste like real brownies or candy bars so I feel like the complainers are newbies to the proteinscene  If you find a decent one like this with this much protein you go with itI eat one of these every night I work nightshift cardiac nurse  Makes me feel full without making me tired from excess carbs Zero sugar in these good jobIncidentally I have had several types of the Think Thin bars and I think this one tastes the best  Not bad for a protein bar and even better with a big cup of coffee  Wish the chocolate flavor was a little stronger but not a deal breaker  I just bought another box
-1,This particular food item left a lot to be desired The powdered cheese left a very bad after taste I will not be purchasing this item again The only positive plug I shall give is that the serving size is generous
1,I love cinnamon    so Ive tried the mints and still have more to consume  When I run out Ill order more of the gum
-1,I am a vegetarian health food buyer for many years This product is not fresh Definitely stale I purchased for my classroom and have given them the same product before with no problem When purchasing from the product this time the taste is not fresh at all Extremely upset about the quality of this product when purchased this time I do not have money to waste and I know many others reading this do not have money to waste Do not buy it
-1,I usually love this coffee but for some reason the last box I purchased I had to return due to a strange chemical taste and odd odor that is not normally in this coffee  I was very sad because I love this coffee
-1,Special K Bars Vanilla Crisp 6  8 oz Bars  Pack of 12I ordered this item as an addition to my low calorie diet foods  I was extremely dissapointed in the fact that they have absolutely no taste and were very small I have eaten other low cal bars made by Special K which were good but the recipe for these should be discarded  I do not recommend this item to anyone who is looking for a low cal bar which also tastes good Kellogs you missed the boat with this one
1,I was just over raving at how much I despise Orvilles Natural popcorn Orville Redenbachers Gourmet Microwavable Popcorn Natural Simply Salted so I thought I should come over and say something nice about his kernels so people didnt think I was antiRedenbacherUnlike the Natural I really like the Tender White  Its nicely salted with a light fluffy texture  The first time we popped it I was surprised to find out that it really was more tender than Orvilles regular popcornThe downside is that you trade off fiber for tenderness  The Tender White you see has half the fiber of Ultimate Butter for example  And whats more surprising it has more fat Tender White has 13grams versus 11 grams for Ultimate Butter  You would think it would be viceversaTHE SKINNYExcellent tasty popcorn  I buy it sometimes but not all the time because my thighs tell me I dont need more than the 2 grams of fat I can get inOrville Redenbachers Gourmet Microwavable Popcorn Smart Pop 94 Fat FreePam Tmombloggerpopcorn muncher
-1,The gum tastes OK  But 1 for a single piece of gum is not reasonable
-1,I bought this took it home and read the ingredients and saw SUCRALOSE EWWWWWWWW If I had read it at the store I wouldnt have bought it Either way I popped some anyways Its surprisingly good its not great though It has more negatives than positives The positives are that it has a sweet taste for sure nothing chemical or weird though Thats about it for the positives The negatives are that you need to eat a handful or the popcorn is bland if you eat it in small handfuls THEN it tastes sugary and sweet The popcorn is also cold coming right out of the microwave I think this is due to it not really having any coating like butter so it gets cold fastI like warm popcorn Its also really light and dryI like buttery popcorn All in all this popcorn is good tasting and I am really picky about this stuff and artificial sweeteners it doesnt taste fake or chemical to me Have you ever had a popcorn ball It tastes like a less sweet version I happen to love popcorn balls some people dontUPDATE I only ate 1 bag of this stuff Its gross I dont like it
1,I always keep this on hand to perk up everything from plain ramen noodles to tacos  It has just the right amount of heat  And unlike so many hot sauces that are all heat you can actually taste the flavor of the peppers and other ingredients in it
-1,Not only does this product have too much sugar to really be healthy but it also tastes like cardboard Nobody would eat these and I had to throw them away I tried to eat these twice myself just so they wouldnt go to waste but each time I took one bite and had to throw it away Its really pretty inedible
1,Just the right amount of spice spicy the texture of the noodles was great and it was delicious  I wish they were cheaper but our entire family loves these  My only problem is the amount of carbs and salt but at least the fat was a huge amount lower than packaged noodle soups  3g a bowl vs about 12g for many other brands  Ill buy these again  Great food storage item when you can get a deal on them
-1,Someone must have shaken the boxes violently while packing or shipping  12 or more of the crackers are broken which works out great if you like crumbled crackers in your soup or chili  For those of us who dont it is irritating to find only 12 the box usable
-1,I LOVE rice dishes including many of this brands Knorr offeringsI love the taco rice and the teriyaki rice dishes are my favoritesI like Brocolli cheese soup and I thought 34THIS IS GOING TO BE GREAT34BOY WAS I WRONG this was extremely bland Not much flavor at all This lookedAnd tasted like plain rice and vermicelli with tiny little bits of broccoli in itThere was no taste of cheese nor the color of cheddar of cheese about itIf you like broccoli cheddar keep looking because THIS ISNT IT
1,Being from the northwest one would think I would prefer a dark over roasted coffee leaves an after taste coffee but no I like a mild yet flavorable coffee and this Nantucket blend was perfect No lingering after taste Almost a light roastTo me light roast does not insinuate a weak coffee but a flavorable one A lightmed roast can be rich in flavor it just doesnt bite back
-1,The licorice tea was not for me and the fruit flavored ones tasted too blandI do love their Apple Cider tea especially in the colder months
-1,this is a bag of coconut chips  Seems obvious  But unless you toast coocnut its really just for a topping  This is a 1lb bag of coconut topping  That being said the quality of the chips were ok
1,My son absolutely loves Krafts Macaroni and Cheese but like a lot of moms I have mixed feelings about feeding it to him For one thing that dayglo orange color scares me and yet thats one of the things he loves best about it Ive tried other mac  cheese products  and making it from scratch  but if its not that vivid orange hes just not as happy Two of my other reservations involve the sodium level and the stuffs ultimate nutritional voidSo enter Kraft Macaroni and Cheese Vegi Original Using cauliflower in both the pasta and the sauce Kraft has managed to accomplish the very same thing Id been doing sneaking in veggies so I do feel better about this version The bright orange color is there so my son was happy too I hadnt told him I was trying anything new but judging by the way he wolfed down his meal this tastes the exact same Of course that still leaves my sodium concern and with 28 of the daily allowance in a prepared single serving theres still quite a bit of salt in hereThat said my husband  who does NOT like mac  cheese OR cauliflower  also polished off his plate In 14 years of marriage Ive never seen him do that So whatever Krafts up to its good and Im glad not to have to make two separate dinners anymoreTo sum upPROS1 A good dose of cauliflower in both the pasta and sauce2 Same easy to follow instructions as the regular stuff3 No noticeable change in taste or texture despite the cauliflower addition4 One less vegetable serving I have to sneak into a meal5 Same neon orange color as your kids are used toCONS1 Still using enriched flour rather than whole grain2 Still pretty high in sodium 28 daily allowance per serving3 Still that same neon orange color your kids are used to
1,Ive made my own extract several times but im out of stevia at the moment This is an excellent quality extract Theres almost no flavor other than the desired sweet Comes with a nice dropper Cant beat it for the value
1,I am trying to follow an organic and gluten free diet I also like to buy from reputable companies So it is hard to find products that meet my criteria But I found these bars that meet it and also taste great And on top of all I like the fact that the company donates a percentage of their profits
-1,I realize these are instant potatoes but in my humble opinion they pale in comparison to other instants like Idahoan Theyre extremely bland I even tried adding butter  milk and the texture is pasty About the only positives are that theyre cheap  quick
1,There are few gifts I like to recieve more than milk Whole milk too Thats the kind of milk that says that its real Its right Its whole I want that milk to sit there for years because thats what you do with milk Theres nothing better than milk  well except maybe radishes
-1,Had a craving out of the blue  Felt  tasted like I was chewing Slim Jim flavored paper  Even after I peeled the casing it chewed down to what seemed like a wad of paper  I dont remember this happening in the long ago past
1,If I jazz this up with my own seasonings and whatnot it greatly improves this very healthytasting snack  There are lots of good vegetable ingredients so once one acquires a taste it is a much better option than the cheese popcorn I tend to overindulge in
-1,I am sorry I bought a dozen The product tastes good the first time but then it becomes boring the second time And by the third preparation the smell all over the house becomes objectional I was hoping we would eat a box a week but the onion taste and smell is so strong it stinks up our whole house for the day when we prepare the itemI bought on a subscription order basis but cancelled because of the overly strong seasoningI also bought the Skillet Fries and am really sorry I did They have the same seasoning and just as strong I fixed half a box and after rehydrating tried to rinse off a lot of the season but it didnt workIt will take a year or more for us to get rid of these Probably give some to the postal workers homeless food collection at ThanksgivingI wrote the company regarding reducing the seasoning but have had no response as yet
1,make oatmeal with water add a package of frozen spinach add skim milk near the end of the cooking processmake oatmeal with ground beef a spoonful of mushroom base a dash of teff and slices of crushed ginger add milk near the end of the cooking processThis costs about 250 in a store
1,Its wintertime and theres nothing better than a hot cup of tea on a cold winters day  Tazos Wild Sweet Orange has been a favorite tea of mine for almost 10 years now I first got a sip of Tazo when we lived in Portland OR and I learned from the natives that a hot cup of tea from a local vendor was better than a pair of gloves to keep you warm I still love Wild Sweet Orange especially with just a hint of cinnamon to pick up the flavor
1,This cocoa is good but I if you make the cocoa according to the label directions it comes out a little bitter  instead of the 2t cocoa and 1t sugar we do just the opposite 1 t cocoa to 2 t sugar and it comes out delicious
1,The peach flavor is great All time wonder snack for those who need something 34sweet34 and cant have the sugar Fill up a six cup bowl add a little nonfat cool whip to taste put on a chick flick    perfect night and no guilt in the morning LOL
-1,These just taste weird  I dont know how to describe it  I knew they wouldnt be like regular rice krispy bars but these feel weird with a clear sticky type of glaze  have a very odd rice  peanut butter taste They also have an aftertaste  My toddler ate half of one but hasnt asked for one since
-1,my kids like all of the flavors but chocolate  They say they just dont taste very good
1,Yes this is very expensive but it doesnt hurt me when I pay 20 bucks for a bottle The extract will make or break your recipe It doesnt matter what brand of flour butter eggs sugar you use but if the vanilla is cheap it will ruin your creation or make it taste cheap This is the best vanilla worth the price of saffron It will taste like vanilla and will make your house smell like vanilla no alcohol aftertaste However the price on Amazon varies so check your local prices before purchasing it You might not even save anything if you just walk into Zabars or any baking store
1,When I originally reviewed the 12pack of these they were 30 more expensive than elsewhere but now via subscription this is a better price than I can get at any store  They are as fresh or fresher than those bought in stores and each unit of four sixbar packages is sealed in heavyduty plastic  Delivery is prompt as well  I agree with the Leading consumer magazine that rated these to be the best of all granola bars  They have no cheap unhealthy ingredients  just stuff that tastes great and is good for us barring allergies
1,This goes great on baked or broiled fish and meats  Wish it was available in bulk size  You dont need any other seasoning when using this
1,These are very light and delicious crackers  They go well in soup or with cheese  My children love them
-1,It is quite salty  I think the ingredients should be more clearly listed for people who may have food sensitivitiesyeast extract is often just a fancy name for MSG
-1,I desperately wanted a good organic vanilla flavor This product provides a wonderful aroma I opened the bottle love the glass bottle  so tired of plastic and thought 34this will be great34 The first pound cake I made using it didnt seem to have the strong vanilla flavor I like for my cakes And then I tried it in coffee No significant flavor whatsoever I dont recommend it and I wont buy it again
1,They found that two of the licorice compounds licoricidin and licorisoflavan A were the most effective antibacterial substances These substances killed two of the major bacteria responsible for dental cavities and two of the bacteria that promote gum disease One of the compounds  licoricidin  also killed a third gum disease bacterium The researchers say that these substances could treat or even prevent oral infectionsfileUsersroaejaDesktopHealthDried20licorice20root20fights20the20bacteria20that20cause20tooth20decay20and20gum20disease20study20findswebarchive
-1,I started using this stevia about a year ago and was really impressed  I just finished my last bottle from the old formula and started this new one I had just ordered  YUK  It has an aftertaste like aspartame and I should know Ive used artificial sweeteners for 40 years  The only thing I would recommend about this product is for Nunaturals to change back to their old formula  Im already looking for a new brand to try and wont wait until I finish this one which was a waste of good money
1,I want the kids to have yummy healthy things  these areboth but they are also very hard  even after being in milkfor some time I am eating them as the kids have a hard timedoing so and I have simply ordered them the flakes by thiscompany instead Fine for big folks with lots of teeth  a bitdifficult for little ones with teeth coming in  great flavornot sugary junk and corn starch  very wholesomeRecommended with Reservations only because of texture
-1,I consume energy drinks on a daily basis For a few years I drank Rockstar For the past 2 years I have been making my own with Sodastream  I buy the diet energy because it is no calories and no sugar but plenty of caffeine I usually drink a full 1liter bottle first thing in the morning and I must admit I add more syrup than youre supposed to I use about 15 caps of syrup instead of 1 cap This doesnt make me race around but just gives me the nudge I need to get on with my day Sometimes ill make another half liter later on in the dayThis was my first time trying or even hearing of GURU and unfortunately I found them to be extremely ineffective I have drank 6 of them in the past 11 hours  and I took a 2 hour nap during those 11 hrs I felt no energy at all from them My last one of the 6 was about a half hour ago I feel nothing except a slight stomach ache most likely due to all of the sugarThe taste isnt bad It has a typical energy drink taste It has a little less carbonation than a coca cola would I like a lot of carbonation and that is something else that I am spoiled with with my sodastream I can put as much carbonation as I wantI dont mind drinking them as a regular drink but I wont be going to them specifically for energy It definitely was not worth all of those calories and all of the sugarThe product info here on the page is a bit misleading In one place it says 97mg of caffeine per 84oz  serving another place says 100mg but on the can it says 125mgMy sodastream claims 80mg caffeine per 8oz serving Maybe the 34natural34 caffeine in GURU is not as potentThe sodastream syrup also has some vitamin content   20 daily value of Vitamins B6 and B12 Niacin Folate Riboflavin and Biotin as well as 50 daily value of Vitamin C It may not mean much but I like having that vitamin content as I am a pickypoor eater and I need to consume them wherever I canThe can says not to mix with alcohol and I am wondering whyI wouldnt recommend these to someone who drinks energy drinks regularly and has a tolerance for caffeine because they are ineffective
1,OK so I cant tell if its making that much of a difference as far as milk production goes  Ive done pretty well regardless but have tried both this tea as well as the Traditional Medicine version and havent noticed a difference between the twoI dont really have a reason to be paranoid but I tried the teas to halp build up my freezer stopck of milk in case I have any issues with production and need a good supply of backup  As a result Ive tried the teas and brewers yeast pills  I didnt see a significant increase but they have served as a security blanket of sorts for me However I wanted to put this review up because so many of the others talk about how tasty the Yogi version is I just wanted to say that I think the Traditional Medicines and Yogi tea versions taste almost exactly the same so go with whichever you find the best deal on
1,I use this gelatin every day for making my own jello and fruit snacks  I also mix this in with a cup of tea for joint health  No problems melts right in
-1,I gave this one star because of the price and the fact that the pouch it come in is not resealable I found and bought a 1 pound resealable bag on Amazon for 16 dollars vs just 4 ounces here for 11 I wish I had of researched more before my purchase of this Look before you leap
-1,I dont like this product I love pasta salad and Im not picky at all but this pasta salad is very bland and tastes like nothing except for oregano I even used olive oil instead of vegetable like other people here said to do I dont know why this very bland product is getting rave reviews
-1,I was so disappointed that these crackers came crumbled  It would have been nice to get an entire cookie  The taste is okay but a bit bland  But I took one of the packets and ate all the crumbs I do appreciate that they are separately packaged however in pecies Why cannot they pack them so they dont fall apart  Going to send them back
1,this granola tastes really great and it is high in protein which I like I add it to my plain greek yoghurtwhat I dont like about this granola is the high sugar content only 14 cup is already 1 serving so you have to be careful when comparing it to other granolas because some of the other brands use 34cup as 1 servingI can highly recommend but be sure to measure the serving size because it is really easy to eat 2 or 3 times the serving size and then it is not healthy at all
-1,Short and Sweet  this beef jerky is quite sweet compared to commercial jerky  In a one ounce portion there are seven 7 grams of carbohydrates  For those on a lowcarb diet that is a significant amountI notice that in the more natural jerkies they tend to use more sugar  Perhaps it helps the texture and make the jerky a little less likely to dry outIt does show this on the label which Amazon makes available so dont make the same mistake I did and buy impulsivelyIf you are trying to find a beef jerky without preservatives and from animals raised without antibiotics etc then this product is acceptable if a little sweet  But if you are on a high protein diet avoiding carbohydrates then beware
1,I was having trouble winding down at night so I shopped around and found this Yogi Bedtime tea I loved it right off the bat because it smelled so wonderful I was surprised by the licorice flavor because it wasnt overpowering at all It was ever so mild in the back of my throat Overall the flavor was delicate and smooth Although this didnt help me fall asleep it was still a good tea that helped me relax and calm down after a long day
1,I have switched to a low fat diet all kinds of fat I get 1 eating right broccoli slaw package canola oilin my scanpan garlic ginger paste  onions optional pour in the contents broccoli cabbage carrots or similar loads of veggies to choosethen oyster sauce and low sodium soy sauce a teaspoon of each per 2 cups of veggies stir fry for 10 minutes max and voila Chinese veggies Drop a few drops of rice wine vinegar and pull the noodles out of the micowave 7minutes on high in my Fastapasta and Dinner for 2 or 2 nites Sriracha sauce optional All done in 15 minutes 0000 saturated fat and delicous
